OGD_ID,LOK_NR,LOK_TEXT,LOK_STATUS,LOK_ART,LOK_GEOMETRIE
LOKALISATION_953,163,Baslerstrasse,1,1,POINT (8.50223997 47.38477128)
LOKALISATION_954,390,Diggelmannstrasse,1,1,POINT (8.48288717 47.37661724)
LOKALISATION_955,989,Im Sträler,1,1,POINT (8.49886075 47.37050511)
LOKALISATION_956,758,Hagenbuchrain,1,1,POINT (8.48422750 47.37171092)
LOKALISATION_957,1137,Kolbenhofstrasse,1,1,POINT (8.50161758 47.35282441)
LOKALISATION_958,571,Frauentalweg,1,1,POINT (8.50377294 47.35285301)
LOKALISATION_959,2479,Allmendweg,1,1,POINT (8.52000740 47.35186641)
LOKALISATION_960,2476,Eisvogelweg,1,1,POINT (8.52049980 47.34923808)
LOKALISATION_961,837,Hellrainweg,1,1,POINT (8.52087181 47.33061943)
LOKALISATION_962,747,Gustav-Heinrich-Weg,1,1,POINT (8.52105690 47.33607040)
LOKALISATION_963,1987,Südstrasse,1,1,POINT (8.56221526 47.35507149)
LOKALISATION_964,478,Entlisbergweg,1,1,POINT (8.52452355 47.33520812)
LOKALISATION_965,896,Hohensteinweg,1,1,POINT (8.49418178 47.36415980)
LOKALISATION_966,770,Hambergersteig,1,1,POINT (8.56404660 47.35212140)
LOKALISATION_967,554,Forchstrasse,1,1,POINT (8.57315865 47.35711102)
LOKALISATION_968,1927,Stapferstrasse,1,1,POINT (8.54741801 47.38386596)
LOKALISATION_969,1630,Rigiplatz,1,2,POINT (8.54805925 47.38462515)
LOKALISATION_970,956,Im Birkenhof,1,2,POINT (8.53878664 47.39532330)
LOKALISATION_971,1020,Irchelstrasse,1,1,POINT (8.54493085 47.39605854)
LOKALISATION_972,294,Brunnenhofstrasse,1,1,POINT (8.53511534 47.40064119)
LOKALISATION_973,1460,Nordheimstrasse,1,1,POINT (8.53196684 47.40387540)
LOKALISATION_974,1794,Schürbungert,1,1,POINT (8.53751775 47.40089261)
LOKALISATION_975,1372,Milchbuckstrasse,1,1,POINT (8.54291202 47.39398936)
LOKALISATION_976,958,Im Eisernen Zeit,1,1,POINT (8.54307679 47.39365340)
LOKALISATION_977,77,Andreasstrasse,1,1,POINT (8.56045675 47.41307822)
LOKALISATION_978,58,Am Glattbogen,1,1,POINT (8.56457608 47.41210845)
LOKALISATION_979,1084,Katzenseestrasse,1,1,POINT (8.50341782 47.42616234)
LOKALISATION_980,1250,Lettenstrasse,1,1,POINT (8.53184428 47.39006679)
LOKALISATION_981,709,Grebelackerstrasse,1,1,POINT (8.53610079 47.39985387)
LOKALISATION_982,1901,Spitzackerstrasse,1,1,POINT (8.53822493 47.39758602)
LOKALISATION_983,2446,Vladimir-Prelog-Weg,1,1,POINT (8.50868625 47.40716164)
LOKALISATION_984,2448,Stefano-Franscini-Platz,1,2,POINT (8.50689138 47.40807773)
LOKALISATION_985,2504,Schafmattstrasse,1,1,POINT (8.50902475 47.41124882)
LOKALISATION_986,2057,Ueberlandstrasse,1,1,POINT (8.56042692 47.40511969)
LOKALISATION_987,2454,Jakob-Ackeret-Weg,1,1,POINT (8.51051621 47.40923935)
LOKALISATION_988,2455,John-von-Neumann-Weg,1,1,POINT (8.50974882 47.40837804)
LOKALISATION_989,1111,Klebeweg,1,1,POINT (8.51413388 47.32395747)
LOKALISATION_990,2433,Pfingstweid,1,2,POINT (8.51303970 47.38808282)
LOKALISATION_991,2457,Albert-Steiner-Garten,1,2,POINT (8.50977813 47.40860588)
LOKALISATION_992,2460,Robert-Gnehm-Weg,1,1,POINT (8.50926067 47.40714299)
LOKALISATION_993,2461,Joseph-von-Deschwanden-Platz,1,2,POINT (8.50799537 47.40795917)
LOKALISATION_994,70,Am Wettingertobel,1,1,POINT (8.49581633 47.40146123)
LOKALISATION_995,57,Am Giessen,1,1,POINT (8.49585353 47.39954352)
LOKALISATION_996,1622,Riedhofstrasse,1,1,POINT (8.48191078 47.40906111)
LOKALISATION_997,664,Giblenweg,1,1,POINT (8.48014990 47.41071437)
LOKALISATION_998,564,Frankentalerstrasse,1,1,POINT (8.47875957 47.41115053)
LOKALISATION_999,259,Borrweg,1,1,POINT (8.50764661 47.36223100)
LOKALISATION_1000,2071,Unterer Pfaffhauserweg,1,1,POINT (8.60514717 47.36961620)
LOKALISATION_1001,1695,Rütiweg,1,1,POINT (8.61376223 47.36395895)
LOKALISATION_1002,1389,Moosgutstrasse,1,1,POINT (8.52031553 47.35614502)
LOKALISATION_1003,299,Bubenbergstrasse,1,1,POINT (8.52135712 47.35849041)
LOKALISATION_1004,1245,Lerchenstrasse,1,1,POINT (8.52150510 47.35955607)
LOKALISATION_1005,1684,Ruhestrasse,1,1,POINT (8.52237545 47.36047445)
LOKALISATION_1006,1679,Rüdigerstrasse,1,1,POINT (8.52174144 47.36102411)
LOKALISATION_1007,962,Im Hagacker,1,1,POINT (8.50713239 47.35915371)
LOKALISATION_1008,2074,Untergraben,1,1,POINT (8.51276556 47.36055885)
LOKALISATION_1009,975,Im Laubegg,1,1,POINT (8.51618007 47.35844842)
LOKALISATION_1010,1256,Leutschenbachstrasse,1,1,POINT (8.56034485 47.41799635)
LOKALISATION_1011,2072,Unterer Selnauweg,1,1,POINT (8.58298957 47.36326490)
LOKALISATION_1012,2212,Witikonerstrasse,1,1,POINT (8.58428829 47.35831907)
LOKALISATION_1013,154,Balgristweg,1,1,POINT (8.57566735 47.35466996)
LOKALISATION_1014,1965,Stöckenhaldenweg,1,1,POINT (8.59696170 47.36191708)
LOKALISATION_1015,381,Degenriedstrasse,1,1,POINT (8.57648098 47.37050231)
LOKALISATION_1016,2181,Wettingerwies,1,1,POINT (8.54936863 47.36919951)
LOKALISATION_1017,1283,Loorengutweg,1,1,POINT (8.58981118 47.36645809)
LOKALISATION_1018,1159,Krautgartengasse,1,1,POINT (8.54725229 47.37087311)
LOKALISATION_1019,720,Grossmünsterplatz,1,2,POINT (8.54364815 47.37006125)
LOKALISATION_1020,1082,Katzenschwanzstrasse,1,1,POINT (8.59992301 47.36626234)
LOKALISATION_1021,777,Hans-Roelli-Weg,1,1,POINT (8.58638956 47.37286869)
LOKALISATION_1022,2151,Weiherholzstrasse,1,1,POINT (8.58543851 47.37146749)
LOKALISATION_1023,107,Attenhoferstrasse,1,1,POINT (8.55977703 47.37257523)
LOKALISATION_1024,1892,Spiegelhofstrasse,1,1,POINT (8.55880643 47.37227393)
LOKALISATION_1025,1528,Pestalozzistrasse,1,1,POINT (8.55661316 47.37178286)
LOKALISATION_1026,576,Freiestrasse,1,1,POINT (8.55361586 47.37192618)
LOKALISATION_1027,1764,Schmelzbergstrasse,1,1,POINT (8.55277659 47.37934655)
LOKALISATION_1028,887,Hofstrasse,1,1,POINT (8.56793074 47.37635079)
LOKALISATION_1029,2024,Tobelhofstrasse,1,1,POINT (8.57342115 47.37738155)
LOKALISATION_1030,1669,Rötelstrasse,1,1,POINT (8.53516941 47.39215398)
LOKALISATION_1031,703,Grabenwies,1,1,POINT (8.53719958 47.40281320)
LOKALISATION_1032,2123,Waldmeisterweg,1,1,POINT (8.53025787 47.40875214)
LOKALISATION_1033,1313,Maienweg,1,1,POINT (8.52764908 47.40846280)
LOKALISATION_1034,312,Buchmattweg,1,1,POINT (8.53957340 47.39657549)
LOKALISATION_1035,743,Guggerweg,1,1,POINT (8.53930453 47.39739207)
LOKALISATION_1036,1457,Niklausstrasse,1,1,POINT (8.53927979 47.38641184)
LOKALISATION_1037,702,Grabenweg,1,1,POINT (8.59277114 47.36673438)
LOKALISATION_1038,1836,Segetenweg,1,1,POINT (8.59432959 47.35450689)
LOKALISATION_1039,1542,Pilatusstrasse,1,1,POINT (8.57164492 47.37182512)
LOKALISATION_1040,1253,Letziweg,1,1,POINT (8.56593732 47.39418921)
LOKALISATION_1041,2119,Waldhüslistrasse,1,1,POINT (8.56376946 47.39202791)
LOKALISATION_1042,1095,Kettberg,1,1,POINT (8.51155269 47.39827538)
LOKALISATION_1043,8,Adlisbergbachweg,1,1,POINT (8.58399725 47.37810236)
LOKALISATION_1044,313,Büchnerstrasse,1,1,POINT (8.55097905 47.38379836)
LOKALISATION_1045,228,Bionstrasse,1,1,POINT (8.55248626 47.38373216)
LOKALISATION_1046,1473,Obere Weiherstrasse,1,1,POINT (8.52833909 47.39742157)
LOKALISATION_1047,1880,Sonntagsteig,1,1,POINT (8.54669427 47.38407977)
LOKALISATION_1048,640,Geissbergweg,1,1,POINT (8.55042489 47.38652305)
LOKALISATION_1049,1611,Restelbergstrasse,1,1,POINT (8.55388694 47.38518543)
LOKALISATION_1050,582,Freudenbergstrasse,1,1,POINT (8.55495272 47.38539947)
LOKALISATION_1051,1991,Susenbergstrasse,1,1,POINT (8.55486186 47.38700089)
LOKALISATION_1052,755,Hadlaubstrasse,1,1,POINT (8.55298311 47.38446769)
LOKALISATION_1053,1424,Mutschellenstrasse,1,1,POINT (8.52961618 47.34514171)
LOKALISATION_1054,1066,Kappelistrasse,1,1,POINT (8.53075773 47.35213860)
LOKALISATION_1055,1567,Rainstrasse,1,1,POINT (8.52543218 47.34639117)
LOKALISATION_1056,1842,Seminarstrasse,1,1,POINT (8.53613405 47.39325962)
LOKALISATION_1057,1462,Nordstrasse,1,1,POINT (8.53585108 47.38858723)
LOKALISATION_1058,2289,Lettenviadukt,1,1,POINT (8.53054597 47.38822727)
LOKALISATION_1059,1249,Lettensteg,1,1,POINT (8.53305856 47.38656596)
LOKALISATION_1060,1973,Stolzestrasse,1,1,POINT (8.54476233 47.38876374)
LOKALISATION_1061,2203,Winterthurerstrasse,1,1,POINT (8.54785562 47.38655526)
LOKALISATION_1062,166,Batteriesteig,1,1,POINT (8.55384621 47.38777569)
LOKALISATION_1063,167,Batteriestrasse,1,1,POINT (8.55277172 47.38891161)
LOKALISATION_1064,1722,Schaffhauserstrasse,1,1,POINT (8.54403366 47.40056216)
LOKALISATION_1065,1488,Oerlikonerstrasse,1,1,POINT (8.54357438 47.40085982)
LOKALISATION_1066,84,Anna-Heer-Strasse,1,1,POINT (8.54018398 47.39943974)
LOKALISATION_1067,2145,Wehntalerstrasse,1,1,POINT (8.53216631 47.40597776)
LOKALISATION_1068,233,Birchstrasse,1,1,POINT (8.53521057 47.40526408)
LOKALISATION_1069,888,Hofwiesenstrasse,1,1,POINT (8.53730521 47.40525266)
LOKALISATION_1070,38,Allenmoosstrasse,1,1,POINT (8.53917221 47.40362417)
LOKALISATION_1071,1633,Ringstrasse,1,1,POINT (8.53979508 47.40511872)
LOKALISATION_1072,1381,Mittelwaldstrasse,1,1,POINT (8.50208353 47.40770744)
LOKALISATION_1073,2439,Hönggerbergring,1,1,POINT (8.50742984 47.41093545)
LOKALISATION_1074,1569,Rämistrasse,1,1,POINT (8.54477315 47.36732804)
LOKALISATION_1075,1122,Kloster-Fahr-Weg,1,1,POINT (8.48815286 47.40095637)
LOKALISATION_1076,508,Europabrücke,1,1,POINT (8.49510958 47.39925833)
LOKALISATION_1077,543,Fischerweg,1,1,POINT (8.50676356 47.39451929)
LOKALISATION_1078,270,Breitensteinstrasse,1,1,POINT (8.51663738 47.39431636)
LOKALISATION_1079,1729,Schäppistrasse,1,1,POINT (8.54708811 47.39017381)
LOKALISATION_1080,1725,Schanzackerstrasse,1,1,POINT (8.54730679 47.39028271)
LOKALISATION_1081,674,Gladbachstrasse,1,1,POINT (8.55052117 47.38291966)
LOKALISATION_1082,428,Eggbühlstrasse,1,1,POINT (8.54341213 47.41624802)
LOKALISATION_1083,957,Im Brächli,1,1,POINT (8.58279592 47.35984918)
LOKALISATION_1084,627,Gässli,1,1,POINT (8.50060985 47.40271224)
LOKALISATION_1085,2400,Gleisbogen,1,1,POINT (8.51578567 47.38580581)
LOKALISATION_1086,1398,Motorenstrasse,1,1,POINT (8.52955013 47.38556022)
LOKALISATION_1087,2399,J.-R.-von-Salis-Anlage,1,2,POINT (8.54702505 47.37245665)
LOKALISATION_1088,1657,Röslibrunnenweg,1,1,POINT (8.54529159 47.38903118)
LOKALISATION_1089,1913,St. Moritzstrasse,1,1,POINT (8.54061711 47.38706573)
LOKALISATION_1090,2175,Werikonweg,1,1,POINT (8.54296666 47.38965227)
LOKALISATION_1091,2233,Zanggerweg,1,1,POINT (8.54409995 47.39173097)
LOKALISATION_1092,1641,Röhrenweg,1,1,POINT (8.53363354 47.38680533)
LOKALISATION_1093,403,Drahtschmidlisteig,1,1,POINT (8.53985355 47.38318013)
LOKALISATION_1094,1461,Nordsteig,1,1,POINT (8.53958968 47.38374739)
LOKALISATION_1095,476,Engweg,1,1,POINT (8.53822478 47.38513022)
LOKALISATION_1096,1503,Oskar-Bider-Strasse,1,1,POINT (8.53768778 47.39465591)
LOKALISATION_1097,1924,Stampfenbachplatz,1,2,POINT (8.54241919 47.38019911)
LOKALISATION_1098,1988,Sumatrasteig,1,1,POINT (8.54232913 47.38142431)
LOKALISATION_1099,1945,Steinhausweg,1,1,POINT (8.54289274 47.38326371)
LOKALISATION_1100,1874,Sonneggsteig,1,1,POINT (8.54408650 47.38355698)
LOKALISATION_1101,2129,Waltersteig,1,1,POINT (8.54058302 47.38315872)
LOKALISATION_1102,1180,Künzlistrasse,1,1,POINT (8.53328504 47.40614664)
LOKALISATION_1103,1737,Scheffelstrasse,1,1,POINT (8.53012559 47.39623655)
LOKALISATION_1104,577,Freigutstrasse,1,1,POINT (8.53230355 47.36723999)
LOKALISATION_1105,264,Brandschenkesteig,1,1,POINT (8.52828679 47.36703638)
LOKALISATION_1106,265,Brandschenkestrasse,1,1,POINT (8.52642258 47.36293229)
LOKALISATION_1107,2174,Werdstrasse,1,1,POINT (8.52897581 47.37256213)
LOKALISATION_1108,432,Eggweg,1,1,POINT (8.53389151 47.34106100)
LOKALISATION_1109,1811,Schweighofstrasse,1,1,POINT (8.51047164 47.35587049)
LOKALISATION_1110,11,Adolf-Lüchinger-Strasse,1,1,POINT (8.50929827 47.35508952)
LOKALISATION_1111,92,Arbentalstrasse,1,1,POINT (8.51062109 47.35758988)
LOKALISATION_1112,802,Hauhölzliweg,1,1,POINT (8.59957237 47.36338572)
LOKALISATION_1113,1981,Streulistrasse,1,1,POINT (8.56115922 47.36618339)
LOKALISATION_1114,1094,Kernstrasse,1,1,POINT (8.52514286 47.37715718)
LOKALISATION_1115,1672,Rotwandstrasse,1,1,POINT (8.52822627 47.37516930)
LOKALISATION_1116,1210,Langmauerstrasse,1,1,POINT (8.54288241 47.39181884)
LOKALISATION_1117,1167,Kronenstrasse,1,1,POINT (8.53610104 47.38701317)
LOKALISATION_1118,1267,Lindenbachstrasse,1,1,POINT (8.53932918 47.38707843)
LOKALISATION_1119,1848,Siewerdtstrasse,1,1,POINT (8.55206557 47.41218420)
LOKALISATION_1120,1620,Riedgrabenweg,1,1,POINT (8.55885328 47.40860616)
LOKALISATION_1121,235,Birmensdorferstrasse,1,1,POINT (8.51269754 47.37019124)
LOKALISATION_1122,301,Bucheggstrasse,1,1,POINT (8.53068705 47.39707183)
LOKALISATION_1123,2196,Wildenweg,1,1,POINT (8.48255990 47.40429997)
LOKALISATION_1124,402,Drahtschmidlisteg,1,1,POINT (8.53970971 47.38256598)
LOKALISATION_1125,106,Asylstrasse,1,1,POINT (8.56315113 47.36578990)
LOKALISATION_1126,201,Bergstrasse,1,1,POINT (8.56500897 47.36672931)
LOKALISATION_1127,1877,Sonnenbergstrasse,1,1,POINT (8.56685414 47.36560388)
LOKALISATION_1128,444,Eidmattstrasse,1,1,POINT (8.56129143 47.36546620)
LOKALISATION_1129,1240,Leonhardstrasse,1,1,POINT (8.54458632 47.37932780)
LOKALISATION_1130,455,Eisgasse,1,1,POINT (8.53254375 47.37850645)
LOKALISATION_1131,581,Freischützgasse,1,1,POINT (8.53362558 47.37799309)
LOKALISATION_1132,2408,Europaallee,1,1,POINT (8.53254373 47.37882365)
LOKALISATION_1133,2473,Hohe Promenade,1,1,POINT (8.54945826 47.36761840)
LOKALISATION_1134,1538,Pflanzschulstrasse,1,1,POINT (8.52173169 47.37836993)
LOKALISATION_1135,2526,Emil-Oberhänsli-Anlage,1,2,POINT (8.54515077 47.41758749)
LOKALISATION_1136,2527,Emil-Oberhänsli-Platz,1,2,POINT (8.54571887 47.41757293)
LOKALISATION_1137,756,Hafnerstrasse,1,1,POINT (8.53701562 47.38216217)
LOKALISATION_1138,753,Häderlihof,1,1,POINT (8.54049906 47.39822467)
LOKALISATION_1139,2515,Hirschwiesentunnel,1,1,POINT (8.54169570 47.39900108)
LOKALISATION_1140,528,Fellenbergweg,1,1,POINT (8.49362634 47.37407888)
LOKALISATION_1141,693,Goldbrunnenplatz,1,2,POINT (8.51400130 47.37020558)
LOKALISATION_1142,1051,Kalkbreitestrasse,1,1,POINT (8.51398439 47.37055188)
LOKALISATION_1143,2180,Wetlistrasse,1,1,POINT (8.56863502 47.35963727)
LOKALISATION_1144,1062,Kapfstrasse,1,1,POINT (8.57054022 47.36259116)
LOKALISATION_1145,1406,Mühlehalde,1,1,POINT (8.57205750 47.35952673)
LOKALISATION_1146,197,Bergheimstrasse,1,1,POINT (8.57211655 47.36045637)
LOKALISATION_1147,1415,Münstergasse,1,1,POINT (8.54432662 47.37105897)
LOKALISATION_1148,1554,Preyergasse,1,1,POINT (8.54332551 47.37404105)
LOKALISATION_1149,1264,Limmatquai,1,1,POINT (8.54361924 47.37601999)
LOKALISATION_1150,1386,Monikastrasse,1,1,POINT (8.48649273 47.38415390)
LOKALISATION_1151,2285,Zwyssigstrasse,1,1,POINT (8.48514595 47.38387005)
LOKALISATION_1152,1533,Pfarrhausstrasse,1,1,POINT (8.48587423 47.38712007)
LOKALISATION_1153,1837,Segnesstrasse,1,1,POINT (8.48581561 47.38880232)
LOKALISATION_1154,1026,Jakob-Fügli-Strasse,1,1,POINT (8.48474337 47.38948929)
LOKALISATION_1155,1354,Meier-Bosshard-Strasse,1,1,POINT (8.48580139 47.38919510)
LOKALISATION_1156,129,Bachmattstrasse,1,1,POINT (8.48412721 47.39003897)
LOKALISATION_1157,2056,Tuschgenweg,1,1,POINT (8.51448816 47.33101338)
LOKALISATION_1158,1581,Rebenweg,1,1,POINT (8.51329720 47.33395726)
LOKALISATION_1159,1603,Rellstabstrasse,1,1,POINT (8.51499867 47.33437696)
LOKALISATION_1160,282,Bruderwies,1,1,POINT (8.51771716 47.33384198)
LOKALISATION_1161,2282,Zwirnerhalde,1,1,POINT (8.51636262 47.33719081)
LOKALISATION_1162,1604,Rellstabweg,1,1,POINT (8.51470401 47.33535423)
LOKALISATION_1163,283,Bruderwiesweg,1,1,POINT (8.51854386 47.33397450)
LOKALISATION_1164,1864,Sihlweidstrasse,1,1,POINT (8.51615678 47.32631624)
LOKALISATION_1165,82,Ankenweid,1,1,POINT (8.51550684 47.32982976)
LOKALISATION_1166,2273,Zürichholzstrasse,1,1,POINT (8.54292705 47.40414721)
LOKALISATION_1167,1375,Mimosenstrasse,1,1,POINT (8.54569333 47.40274407)
LOKALISATION_1168,105,Asternweg,1,1,POINT (8.54478126 47.40481138)
LOKALISATION_1169,1261,Ligusterstrasse,1,1,POINT (8.54412738 47.40602761)
LOKALISATION_1170,1557,Probusweg,1,1,POINT (8.54911508 47.40217679)
LOKALISATION_1171,1977,Strandbadweg,1,1,POINT (8.53394868 47.35502781)
LOKALISATION_1172,1053,Kaminfegergasse,1,1,POINT (8.54015895 47.37385615)
LOKALISATION_1173,2114,Walchetor,1,1,POINT (8.54335043 47.37864718)
LOKALISATION_1174,2115,Walchetreppe,1,1,POINT (8.54243886 47.37969341)
LOKALISATION_1175,587,Friedensgasse,1,1,POINT (8.53264212 47.36973780)
LOKALISATION_1176,548,Flössergasse,1,1,POINT (8.53201450 47.36951530)
LOKALISATION_1177,907,Holzgasse,1,1,POINT (8.53082787 47.36951244)
LOKALISATION_1178,1857,Sihlporte,1,2,POINT (8.53453975 47.37266940)
LOKALISATION_1179,143,Badweg,1,1,POINT (8.53378670 47.37184603)
LOKALISATION_1180,160,Bärenbrüggli,1,1,POINT (8.53551453 47.36901473)
LOKALISATION_1181,152,Balderngasse,1,1,POINT (8.53555317 47.36982862)
LOKALISATION_1182,164,Basteigasse,1,1,POINT (8.53570462 47.36949064)
LOKALISATION_1183,530,Felsenkellerweg,1,1,POINT (8.52860897 47.36318872)
LOKALISATION_1184,1855,Sihlhölzlibrücke,1,1,POINT (8.52838442 47.36884190)
LOKALISATION_1185,246,Bluntschlisteig,1,1,POINT (8.52960278 47.36225214)
LOKALISATION_1186,2042,Triemlistrasse,1,1,POINT (8.49127882 47.36939871)
LOKALISATION_1187,1012,In der Ey,1,1,POINT (8.48919948 47.37392352)
LOKALISATION_1188,324,Bührlestrasse,0,1,POINT (8.53648222 47.41239824)
LOKALISATION_1189,658,Gertrud-Kurz-Strasse,0,1,POINT (8.53630642 47.41173202)
LOKALISATION_1190,1374,Militärstrasse,1,1,POINT (8.53310221 47.37639211)
LOKALISATION_1191,2249,Zeughausstrasse,1,1,POINT (8.52998342 47.37601769)
LOKALISATION_1192,1143,Konradstrasse,1,1,POINT (8.53476066 47.38124398)
LOKALISATION_1193,1346,Mattengasse,1,1,POINT (8.53052816 47.38241215)
LOKALISATION_1194,1211,Langstrasse,1,1,POINT (8.53073857 47.38366844)
LOKALISATION_1195,830,Heinrichstrasse,1,1,POINT (8.53136915 47.38359512)
LOKALISATION_1196,7,Ackerstrasse,1,1,POINT (8.53258134 47.38299085)
LOKALISATION_1197,2122,Waldmannstrasse,1,1,POINT (8.54652094 47.36859472)
LOKALISATION_1198,921,Hörnlistrasse,1,1,POINT (8.55086716 47.40212854)
LOKALISATION_1199,247,Blütenstrasse,1,1,POINT (8.54699363 47.40442175)
LOKALISATION_1200,1154,Krähbühlstrasse,1,1,POINT (8.57114100 47.38059069)
LOKALISATION_1201,2272,Zürichbergstrasse,1,1,POINT (8.57214314 47.38244535)
LOKALISATION_1202,973,Im Klösterli,1,1,POINT (8.57621075 47.38475394)
LOKALISATION_1203,633,Geeringstrasse,1,1,POINT (8.47895704 47.41530417)
LOKALISATION_1204,203,Bergwiesen,1,1,POINT (8.48965404 47.36816428)
LOKALISATION_1205,580,Freilagerweg,1,1,POINT (8.49013655 47.37779336)
LOKALISATION_1206,1898,Spiserstrasse,1,1,POINT (8.49232117 47.38027615)
LOKALISATION_1207,2246,Zentralhof,1,2,POINT (8.54010638 47.36932919)
LOKALISATION_1208,1551,Poststrasse,1,1,POINT (8.53990310 47.36967467)
LOKALISATION_1209,2019,Tiefenhöfe,1,1,POINT (8.53886422 47.36913726)
LOKALISATION_1210,1519,Paradeplatz,1,2,POINT (8.53871218 47.36980143)
LOKALISATION_1211,2269,Züghusplatz,1,2,POINT (8.53943925 47.37013383)
LOKALISATION_1212,2043,Trittligasse,1,1,POINT (8.54619709 47.36977381)
LOKALISATION_1213,563,Frankengasse,1,1,POINT (8.54506512 47.36953328)
LOKALISATION_1214,818,Hegibachstrasse,1,1,POINT (8.56202817 47.36259980)
LOKALISATION_1215,1756,Schleifergasse,1,1,POINT (8.56160902 47.36269091)
LOKALISATION_1216,404,Drahtzugstrasse,1,1,POINT (8.56303265 47.35965225)
LOKALISATION_1217,875,Hitzigweg,1,1,POINT (8.56899405 47.36605362)
LOKALISATION_1218,894,Höhensteig,1,1,POINT (8.56792441 47.36342380)
LOKALISATION_1219,1129,Klusstrasse,1,1,POINT (8.56958287 47.36447225)
LOKALISATION_1220,1130,Klusweg,1,1,POINT (8.57047894 47.36431581)
LOKALISATION_1221,1674,Rübenweg,1,1,POINT (8.57404964 47.36220402)
LOKALISATION_1222,1061,Kapfsteig,1,1,POINT (8.57388136 47.36326311)
LOKALISATION_1223,868,Hirschwiesenstrasse,1,1,POINT (8.54678196 47.40021335)
LOKALISATION_1224,325,Bülachstrasse,1,1,POINT (8.54826164 47.40165631)
LOKALISATION_1225,185,Begonienstrasse,1,1,POINT (8.54536323 47.40235319)
LOKALISATION_1226,1767,Schneebelistrasse,1,1,POINT (8.48387461 47.38453294)
LOKALISATION_1227,1435,Neeserweg,1,1,POINT (8.47237343 47.39076845)
LOKALISATION_1228,490,Erlenstrasse,1,1,POINT (8.48135107 47.38268680)
LOKALISATION_1229,2284,Zwischenbächen,1,1,POINT (8.47930397 47.38250711)
LOKALISATION_1230,130,Bachmattweg,1,1,POINT (8.48546288 47.39084582)
LOKALISATION_1231,1280,Lommisweg,1,1,POINT (8.48649545 47.39047299)
LOKALISATION_1232,612,Furkastrasse,1,1,POINT (8.48944266 47.38644534)
LOKALISATION_1233,716,Grimselstrasse,1,1,POINT (8.48904506 47.38640573)
LOKALISATION_1234,2225,Würzwies,1,1,POINT (8.49302633 47.39757691)
LOKALISATION_1235,608,Fuchsiastrasse,1,1,POINT (8.49712906 47.38329820)
LOKALISATION_1236,1678,Rudenzweg,1,1,POINT (8.49770994 47.38486161)
LOKALISATION_1237,1419,Mürtschenstrasse,1,1,POINT (8.49644238 47.38743451)
LOKALISATION_1238,345,Campanellaweg,1,1,POINT (8.49988643 47.38144458)
LOKALISATION_1239,675,Gladiolenweg,1,1,POINT (8.49888970 47.38098207)
LOKALISATION_1240,369,Cyklamenweg,1,1,POINT (8.49939181 47.38180482)
LOKALISATION_1241,327,Bullingerplatz,1,2,POINT (8.51605119 47.37970312)
LOKALISATION_1242,2227,Wydenstrasse,1,1,POINT (8.52148906 47.37894406)
LOKALISATION_1243,836,Hellmutstrasse,1,1,POINT (8.52441260 47.37865062)
LOKALISATION_1244,839,Herbartstrasse,1,1,POINT (8.52547924 47.37818096)
LOKALISATION_1245,1659,Rosmarinweg,1,1,POINT (8.55018618 47.40334269)
LOKALISATION_1246,617,Gagliardiweg,1,1,POINT (8.54939987 47.40693002)
LOKALISATION_1247,1793,Schuppisstrasse,1,1,POINT (8.55235032 47.40330218)
LOKALISATION_1248,696,Gorwiden,1,1,POINT (8.55244045 47.40385669)
LOKALISATION_1249,922,Hortensienstrasse,1,1,POINT (8.55234914 47.40573039)
